SMILES,Density_MD (kg/m3)
Oc1csc(c1)C1NCNCN1c1ccccc1,1279.64
Oc1csc(c1)N1CNC(NC1)c1ccccc1,1276.82
Oc1csc(c1)c1ccc(cc1)C1NCNCN1,1299.87
Oc1csc(c1)c1ccc(cc1)N1CNCNC1,1296.69
Oc1csc(c1)c1ccc(cn1)c1nsnc1,1424.01
Oc1csc(c1)c1cccc(c1)C1NCNCN1,1297.12
Oc1csc(c1)c1cnc(cn1)c1nccs1,1412.89
Oc1csc(c1)c1cncc(n1)c1cscn1,1401.08
Oc1csc(c1)c1nccc(c1)c1nncs1,1402.56
Oc1csc(c1)c1nccnc1c1cncs1,1387.09
Oc1csc(c1c1nncs1)c1ccncc1,1387.5
Oc1csc(n1)c1cncc(c1)c1cncs1,1413.01
Oc1csc(n1)c1ncc(s1)c1cccnc1,1404.63
Oc1csc(n1)c1nccc(c1)c1cscn1,1407.73
Oc1csc(n1)c1nccc(c1)c1nccs1,1401.73
Oc1csc(n1)c1ncsc1c1ccncc1,1373.75
Oc1cscc1c1cccc(n1)c1nncs1,1389.19
Oc1cscc1c1cncc(n1)c1nccs1,1399.25
Oc1cscc1c1cnccc1c1cnsn1,1395.42
Oc1cscc1c1csc(n1)c1cnccn1,1404.56
Oc1nc(c(s1)c1cncs1)c1ccncc1,1399.78
Oc1nc(cc(c1)c1nccs1)c1ncsc1,1404.52
Oc1nc(ccc1c1ccsc1)c1scnn1,1395.98
Oc1nc(ccc1c1nccs1)c1scnc1,1409.38
Oc1nc(sc1c1ccccc1)c1nncs1,1381.58
Oc1ncc(c(c1)c1cnsn1)c1cccs1,1397.21
Oc1ncc(c(c1)c1scnc1)c1nccs1,1394.46
Oc1ncc(cc1c1ncsc1)c1ncsc1,1412.64
Oc1ncc(s1)c1ccc(nc1)c1cncs1,1418.85
Oc1ncc(s1)c1cccc(n1)c1nccs1,1385.93
Oc1ncc(s1)c1cnc(s1)c1cccnc1,1409.24
Oc1ncc(s1)c1cncc(c1)c1cncs1,1418.07
Oc1ncc(s1)c1cncc(c1)c1cscn1,1416.24
Oc1nccc(c1)c1ccc(s1)c1nsnc1,1418.61
Oc1nccc(c1c1cncs1)c1cscn1,1386.91
Oc1nccc(c1c1ncsc1)c1ncsc1,1385.1
Oc1ncccc1c1ccc(s1)c1nncs1,1386.51
Oc1ncccc1c1sccc1c1cnsn1,1398.05
Oc1nccnc1c1cnc(s1)c1cscc1,1405.51
Oc1ncsc1c1cccc(n1)c1cscn1,1398.37
Oc1ncsc1c1cccnc1c1nccs1,1385.07
Oc1ncsc1c1ccncc1c1scnc1,1388.06
Oc1ncsc1c1cnc(cn1)c1cscc1,1410.67
Oc1ncsc1c1ncc(s1)c1ccccn1,1405.51
Oc1ncsc1c1ncc(s1)c1ccncc1,1414.34
Oc1nnc(s1)c1cccc(n1)c1cccs1,1379.55
Oc1nnc(s1)c1ncc(s1)c1ccccc1,1401.42
Oc1nsnc1c1ccsc1c1ccncc1,1405.93
Oc1nsnc1c1csc(c1)c1ccccn1,1422.4
Oc1sc(c(c1)c1ccccc1)C1NCNCN1,1286.33
Oc1sc(c(c1)c1nccs1)c1cnccn1,1377.64
Oc1sc(nc1c1nccs1)c1cccnc1,1393.9
Oc1sc(nc1c1nsnc1)c1ccccc1,1402.56
Oc1scc(c1)C1NCNCN1c1ccccc1,1280.55
Oc1scc(c1)c1cccc(n1)c1nsnc1,1407.62
Oc1scc(c1)c1ccnc(c1)c1nsnc1,1422.59
Oc1scc(c1)c1cncc(n1)c1cscn1,1400.47
Oc1scc(c1)c1csc(n1)c1cnccn1,1394.08
Oc1scc(c1)c1nccnc1c1cscn1,1383.41
Oc1scc(c1c1nncs1)c1cccnc1,1380.06
Oc1scc(c1c1nsnc1)c1cccnc1,1400.17
Oc1scc(n1)c1cccc(n1)c1cscn1,1393.55
Oc1scc(n1)c1cnc(cn1)c1cscc1,1421.78
Oc1scc(n1)c1ncsc1c1cccnc1,1371.72
Oc1sccc1c1cccc(c1)C1NCNCN1,1291.53
Oc1sccc1c1cncc(n1)c1cscn1,1402.09
Oc1sccc1c1scc(n1)c1cnccn1,1400.49
Oc1scnc1c1ccccc1c1scnn1,1372.76
Oc1scnc1c1cnc(s1)c1ccncc1,1421.05
Oc1scnc1c1cncc(c1)c1cncs1,1414.45
Oc1scnc1c1ncccc1c1ncsc1,1379.75
Oc1scnc1c1scc(n1)c1ccccn1,1390.07
SC1(CCC(C1)c1cscn1)c1ccccc1,1189.18
SC1(CCC(C1)c1nccs1)c1ccccc1,1190.73
SC1(CCCC1)c1cccnc1c1cccs1,1189.11
SC1(CCCC1c1ccccc1)c1nccs1,1185.64
SC1(CCCC1c1ccncc1)c1cscc1,1191.05
SC1(CCCC1c1cscn1)c1ccccc1,1187.13
SC1(CSCCS1)c1cnccc1S,1381.42
SC1(NCN(CN1)c1ccccc1)c1ccco1,1275.66
SC1(S)CSC(CS1)c1cccnc1,1372.56
SC1C(CCC1c1ccccn1)c1cscc1,1188.19
SC1CC(CC1c1ccsc1)c1cccnc1,1186.23
SC1CCC(C1)c1ccc(cc1)c1cscn1,1203.04
SC1CCC(C1)c1ccc(nc1)c1cccs1,1195.48
SC1CCC(C1)c1nccc(c1)c1cccs1,1193.77
SC1CCC(C1)c1ncsc1c1ccccc1,1182.58
SC1CCC(C1)c1scc(c1)c1cccnc1,1196
SC1CCC(C1c1ccccc1)c1scnc1,1173.09
SC1CCC(C1c1ccccn1)c1ccsc1,1176.51
SC1CCC(C1c1cncs1)c1ccccc1,1178.01
SC1CCCC1c1ccc(cc1)c1scnc1,1191.91
SC1CCCC1c1ccc(nc1)c1cccs1,1188.98
SC1CCCC1c1ccsc1c1cccnc1,1181.28
SC1CCCC1c1ccsc1c1ccncc1,1184.29
SC1CCCC1c1cncc(c1)c1cccs1,1190.7
SC1CCCC1c1csc(c1)c1cccnc1,1191.8
SC1CCCC1c1csc(n1)c1ccccc1,1183.17
SC1CCCC1c1ncsc1c1ccccc1,1172.45
SC1CSC(CS1)(S)c1ccccn1,1369.73
SC1CSC(CS1)Sc1ccccn1,1341.87
SC1CSC(CS1)c1ccc(cn1)S,1367.87
SC1CSC(CS1)c1ncccc1S,1365.69
SC1CSCC(S1)(S)c1cccnc1,1379.22
SC1CSCC(S1)c1ncccc1S,1356.11
SC1NC(NC(N1)c1cocc1)c1ccccc1,1260.9
SC1NCN(CN1)c1cccc2c1ccc(c2)O,1296.98
SC1NCN(CN1)c1cocc1c1ccccc1,1267.17
SC1NCN(CN1c1cocc1)c1ccccc1,1266.22
SC1NCNC(N1)c1ccc(o1)c1ccccc1,1278.02
SC1NCNC(N1)c1cocc1c1ccccc1,1266.35
SC1NCNC(N1c1cocc1)c1ccccc1,1256.24
SC1NCNCN1c1cc(O)c2c(c1)cccc2,1302.99
SC1NCNCN1c1ccc2c(c1)cccc2O,1308.6
SC1SCCSC1c1cc(S)ccn1,1366.4
SN1CN(CN(C1)c1ccco1)c1ccccc1,1250.18
SN1CN(CNC1c1ccccc1)c1cocc1,1251.89
SN1CNC(NC1)c1ccc2c(c1)ccc(c2)O,1287.09
SN1CNCN(C1)c1cccc2c1c(O)ccc2,1280.68
SN1CNCN(C1)c1ccccc1c1cocc1,1257.37
SN1CNCNC1c1cc(O)cc2c1cccc2,1270.9
SN1CNCNC1c1cccc(c1)c1cocc1,1277.07
SN1CNCNC1c1occ(c1)c1ccccc1,1271.82
Sc1c(cccc1c1cocc1)C1NCNCN1,1297.42
Sc1c(ccnc1c1cccs1)C1CCCC1,1186.45
Sc1c(cncc1c1cccs1)C1CCCC1,1190.03
Sc1c(coc1c1nsnc1)c1ccccn1,1409.29
Sc1c(scc1C1CCCC1)c1ccncc1,1184.22
Sc1cc(ON2CNCNC2)cc2c1cccc2,1273.17
Sc1cc(cc(n1)c1cccs1)C1CCCC1,1177.53
Sc1cc(cc(n1)c1nncs1)c1ccco1,1386.6
Sc1cc(ccc1C1CCCC1)c1nccs1,1195.42
Sc1cc(oc1c1cncs1)c1cnccn1,1396.79
Sc1cc2ccc(cc2cc1C1NCNCN1)O,1313.64
Sc1ccc(c(c1)N1CNCNC1)c1ccco1,1262.91
Sc1ccc(c2c1cccc2)ON1CNCNC1,1280.12
Sc1ccc(cc1)C1CCC(C1)c1cscn1,1185.84
Sc1ccc(cc1)C1NCNCN1c1ccco1,1267.65
Sc1ccc(cc1)N1CNCN(C1)c1cocc1,1268.36
Sc1ccc(cc1)c1ncsc1C1CCCC1,1177.61
Sc1ccc(cn1)c1ccc(o1)c1nsnc1,1388.37
Sc1ccc(cn1)c1ccoc1c1scnn1,1367.06
Sc1ccc(cn1)c1nnc(s1)c1ccco1,1392.78
Sc1ccc(nc1)C1(CCCC1)c1cccs1,1184.29
Sc1ccc(nc1)c1coc(c1)c1nsnc1,1396.42
Sc1ccc(nc1)c1occc1c1nsnc1,1389.78
Sc1ccc(o1)c1ncsc1c1cnccn1,1356.32
Sc1ccc(s1)C1CCC(C1)c1ccncc1,1180.16
Sc1ccc(s1)c1ccc(cn1)C1CCCC1,1182.64
Sc1ccc(s1)c1ccncc1C1CCCC1,1181.78
Sc1ccc2c(c1)cccc2N1CNCNC1O,1289.41
Sc1ccc2c(c1C1(O)NCNCN1)cccc2,1302.3
Sc1cccc(n1)c1csc(c1)C1CCCC1,1186.85
Sc1cccc2c1ccc(c2)OC1NCNCN1,1284.31
Sc1cccc2c1cccc2C1(O)NCNCN1,1304.36
Sc1cccnc1C1(CCCC1)c1cccs1,1197.7
Sc1cccnc1C1(S)CSCCS1,1371.95
Sc1cccnc1c1coc(c1)c1nncs1,1385.18
Sc1ccnc(c1)c1ccc(s1)C1CCCC1,1184.68
Sc1ccnc(c1c1nsnc1)c1cocc1,1396.33
Sc1ccncc1c1cocc1c1scnn1,1376.03
Sc1ccoc1C1NCN(CN1)c1ccccc1,1267.92
Sc1ccoc1c1ccc(nc1)c1scnn1,1380.99
Sc1ccoc1c1cccc(c1)C1NCNCN1,1283.52
Sc1ccoc1c1cccc(n1)c1nsnc1,1399.74
Sc1ccoc1c1ccccc1N1CNCNC1,1262.27
Sc1ccoc1c1cccnc1c1nncs1,1366.67
Sc1ccoc1c1nsnc1c1cccnc1,1390.65
Sc1ccsc1C1CCCC1c1ccncc1,1183.97
Sc1ccsc1c1ccc(cn1)C1CCCC1,1183.31
Sc1cnc(c(c1)c1nncs1)c1cocc1,1377
Sc1cnc(c(c1)c1nsnc1)c1ccco1,1386.18
Sc1cnc(cn1)c1occ(c1)c1cncs1,1397.66
Sc1cnc(s1)c1cnc(cn1)c1ccco1,1404.37
Sc1cnc(s1)c1occc1c1nccnc1,1371.45
Sc1cncc(c1)c1nnc(s1)c1ccco1,1384.19
Sc1cncc(c1C1CCCC1)c1cccs1,1185.96
Sc1cncc(c1c1cscc1)C1CCCC1,1180.13
Sc1cncc(n1)c1ncsc1c1ccco1,1376.91
Sc1cncc(n1)c1occc1c1cscn1,1380.18
Sc1coc(c1)C1NCNCN1c1ccccc1,1268.06
Sc1coc(c1)c1ccc(cc1)C1NCNCN1,1289.83
Sc1coc(c1)c1cccc(c1)C1NCNCN1,1282.74
Sc1coc(c1)c1ccccc1C1NCNCN1,1278.19
Sc1coc(c1)c1cccnc1c1nsnc1,1392.09
Sc1coc(c1)c1scc(n1)c1cnccn1,1371.07
Sc1coc(c1N1CNCNC1)c1ccccc1,1260.14
Sc1coc(c1c1nsnc1)c1ccccn1,1399.48
Sc1cocc1c1cnc(s1)c1cnccn1,1403.41
Sc1cocc1c1nnc(s1)c1cccnc1,1395.7
Sc1cocc1c1nsnc1c1ccncc1,1407.87
Sc1cocc1c1scc(n1)c1cnccn1,1399.35
Sc1csc(c1)c1ccncc1C1CCCC1,1180.26
Sc1cscc1C1CCC(C1)c1ccccn1,1186.98
Sc1nc(cc(c1)c1cccs1)C1CCCC1,1184.67
Sc1nc(ccc1C1CCCC1)c1cccs1,1189.25
Sc1nc(ccc1c1cccs1)C1CCCC1,1179.6
Sc1nc(sc1c1ccccc1)C1CCCC1,1179.27
Sc1ncc(c(c1)c1cccs1)C1CCCC1,1178.93
Sc1ncc(c(c1)c1ccoc1)c1cnsn1,1397.95
Sc1nccc(c1)C1(CCCC1)c1cscc1,1193.51
Sc1nccc(c1C1CCCC1)c1cccs1,1185.12
Sc1ncccc1c1ccc(s1)C1CCCC1,1182.37
Sc1ncccc1c1nnc(s1)c1ccco1,1381.3
Sc1ncccc1c1occ(c1)c1nsnc1,1401.26
Sc1nccnc1c1cnc(s1)c1cocc1,1384.95
Sc1nccnc1c1coc(c1)c1ncsc1,1385.9
Sc1nccnc1c1cocc1c1ncsc1,1376.9
Sc1nccnc1c1csc(n1)c1cocc1,1385.47
Sc1nnc(s1)c1cocc1c1ccncc1,1371.06
Sc1nnc(s1)c1nccc(c1)c1cocc1,1391.93
Sc1nsnc1c1ccc(o1)c1ccccn1,1395.15
Sc1nsnc1c1ncccc1c1ccco1,1383.48
Sc1oc(cc1c1cncs1)c1cnccn1,1404.91
Sc1oc(cc1c1nncs1)c1cccnc1,1395.82
Sc1occ(c1)C1NCN(CN1)c1ccccc1,1274.58
Sc1occ(c1)c1ccc(cn1)c1nsnc1,1418.4
Sc1occ(c1)c1cncc(n1)c1cscn1,1385.2
Sc1occ(c1)c1ncccc1c1nncs1,1372.4
Sc1occ(c1C1NCNCN1)c1ccccc1,1266.9
Sc1occc1N1CNCNC1c1ccccc1,1277.42
Sc1occc1c1ncccc1c1nncs1,1376.33
Sc1sc(cc1C1CCCC1)c1cccnc1,1191.78
Sc1scc(c1)C1(CCCC1)c1ccccn1,1189.09
Sc1scc(c1)c1ccc(cn1)C1CCCC1,1187.78
Sc1scc(c1c1ccccn1)C1CCCC1,1175.02
Sc1scnc1c1ccoc1c1cnccn1,1386.75
Sc1scnc1c1occc1c1cnccn1,1382.35
c1cc(Oc2nsnc2)nc(c1)c1cccs1,1376.01
c1cc(Sc2ccco2)nc(c1)c1nsnc1,1371.61
c1ccc(cc1)C1NCN(CN1)Cc1nncs1,1254.56
c1ccc(cc1)C1NCNC(N1)Oc1cccs1,1256.22
c1ccc(cc1)N1CNC(NC1)Cc1nsnc1,1278.39
c1ccc(cc1)c1cnc(s1)Oc1nsnc1,1383.6
c1ccc(cn1)C1NCNC(N1)Cc1ncsc1,1266.93
c1ccc(cn1)C1NCNC(N1)Cc1scnc1,1268.24
c1ccc(cn1)N1CNC(NC1)Cc1nccs1,1273.85
c1ccc(cn1)Oc1csc(c1)c1nsnc1,1379.29
c1ccc(cn1)Oc1cscc1c1nncs1,1371.23
c1ccc(cn1)Oc1scc(n1)c1nccs1,1360.96
c1ccc(cn1)SC1(CCCC1)c1cscc1,1166.14
c1ccc(cn1)Sc1coc(c1)c1nncs1,1356.31
c1ccc(cn1)Sc1occc1c1nsnc1,1391.51
c1ccc(cn1)c1ccsc1Oc1nsnc1,1385.42
c1ccc(cn1)c1cocc1Sc1scnn1,1372.68
c1ccc(cn1)c1cscc1Oc1cnsn1,1389.48
c1ccc(cn1)c1ncsc1Oc1cscn1,1375.21
c1ccc(nc1)C1(CCCC1)Sc1cscc1,1173.36
c1ccc(nc1)C1NCN(CN1)Cc1cscn1,1265.2
c1ccc(nc1)C1NCNC(N1)Cc1scnc1,1269.72
c1ccc(nc1)CN1CNC(NC1)c1nccs1,1263.81
c1ccc(nc1)Oc1ncsc1c1cncs1,1375.69
c1ccc(nc1)Sc1nsnc1c1cocc1,1385.29
c1ccc(nc1)c1ccsc1Oc1nncs1,1364.63
c1ccc(nc1)c1csc(c1)Oc1nncs1,1380.42
c1ccc(nc1)c1csc(c1)Oc1nsnc1,1394.63
c1ccc(nc1)c1csc(n1)Oc1cscn1,1375.78
c1ccc(nc1)c1ncsc1Oc1cscn1,1370.8
c1ccc(nc1)c1nsnc1Sc1ccco1,1375.58
c1ccc(nc1)c1occ(c1)Sc1nsnc1,1383.81
c1cnc(c(c1)Cc1nsnc1)c1nncs1,1385.88
c1cnc(c(c1)Oc1cccs1)c1nsnc1,1377.47
c1cnc(c(c1)Oc1nsnc1)c1cccs1,1372.87
c1cnc(c(n1)Sc1cscn1)c1cocc1,1369.33
c1cnc(cn1)C(c1nsnc1)c1nccs1,1389.8
c1cnc(cn1)N1CNC(NC1)Cc1cscc1,1271.58
c1cnc(cn1)Oc1ccc(s1)c1cncs1,1369.06
c1cnc(cn1)Oc1csc(c1)c1cncs1,1376.31
c1cnc(cn1)Oc1csc(n1)c1cccs1,1362.56
c1cnc(cn1)Oc1scc(c1)c1cncs1,1373.15
c1cnc(cn1)Sc1ccoc1c1cncs1,1382.53
c1cnc(cn1)Sc1ccoc1c1cscn1,1378.37
c1cnc(cn1)Sc1csc(n1)c1cocc1,1349.08
c1cnc(cn1)Sc1occ(c1)c1cncs1,1366.81
c1cnc(cn1)c1ncc(s1)Oc1cscc1,1373.13
c1cnc(cn1)c1scc(n1)Oc1cscc1,1372.86
c1cnc(cn1)c1sccc1Oc1nccs1,1369.73
c1cnc(cn1)c1scnc1Sc1cocc1,1377.79
c1coc(c1)Sc1ccc(cn1)c1nsnc1,1379.04
c1coc(c1)c1cnc(cn1)Sc1cncs1,1370.48
c1csc(n1)Cc1ncc(nc1)c1scnn1,1369.88
c1csc(n1)Oc1ccc(cn1)c1scnc1,1379.68
c1csc(n1)Oc1ccc(nc1)c1ncsc1,1373.66
c1csc(n1)Oc1cccc(c1)c1scnn1,1364.28
c1csc(n1)Oc1cccnc1c1scnc1,1369.58
c1csc(n1)Oc1ccncc1c1ncsc1,1369.64
c1csc(n1)Oc1cnccc1c1nccs1,1367.17
c1ncc(c(c1)Oc1nncs1)c1cscc1,1361.95
c1ncc(nc1)c1cscc1Oc1ncsc1,1377.48
c1ncc(nc1)c1nsnc1Cc1nccs1,1383.33
c1ncc(s1)Oc1cnccc1c1cncs1,1373.91
c1nnc(s1)Cc1ccc(nc1)c1nncs1,1366.54
c1occ(c1)c1cnc(cn1)Sc1cscn1,1367.73
c1scc(c1)Oc1cnc(cn1)c1cncs1,1373.09
n1cc(Oc2cccs2)cc(c1)c1nsnc1,1382.99
n1cc(Sc2ccco2)nc(c1)c1nccs1,1362.05
n1cc(Sc2cocc2)nc(c1)c1nccs1,1372.31
n1cc(Sc2nsnc2)cc(c1)c1cocc1,1389.78
n1ccc(c(c1)Sc1ccco1)c1nncs1,1359.29
n1ccc(c(c1)Sc1nncs1)c1cocc1,1368.53
n1ccc(cc1)Cc1nsnc1c1nsnc1,1404.82
n1ccc(cc1)Oc1nnc(s1)c1cscc1,1365.58
n1ccc(cc1)Oc1scnc1c1cncs1,1373.46
n1ccc(cc1)c1cocc1Sc1cnsn1,1384.15
n1ccc(cc1)c1ncsc1Oc1cncs1,1370.82
n1ccc(cc1)c1nsnc1Cc1cnsn1,1396.84
n1ccc(cc1)c1nsnc1Sc1ccoc1,1382.79
n1csc(c1)Oc1cccc(c1)c1cnsn1,1390.75
C1CC(C(C1)c1cscn1)Sc1cccnc1,1202.47
C1CCC(C1)(c1cocc1)c1cccc2c1cccc2,1096.35
C1CCC(C1)Sc1cccc(n1)c1cscn1,1199.83
C1CCC(C1)Sc1cccnc1c1cscn1,1200.29
C1CCC(C1)Sc1cnc(s1)c1ccccn1,1207.41
C1CCC(C1)Sc1cnc(s1)c1cccnc1,1205.67
C1CCC(C1)Sc1csc(c1)c1cnccn1,1211.38
C1CCC(C1)Sc1ncccc1c1cncs1,1202.36
C1CCC(C1)Sc1nccnc1c1cscc1,1201.59
C1CCC(C1)Sc1scc(n1)c1ccncc1,1207.92
C1CCC(C1)Sc1scnc1c1ccncc1,1207.99
C1CCC(C1)c1ccc(o1)c1cccc2c1cccc2,1084.18
C1CCC(C1)c1ccc2c(c1)ccc(c2)c1cocc1,1105.3
C1CCC(C1)c1cccc2c1cc(cc2)c1cocc1,1108.42
C1CCC(C1)c1cccc2c1ccc(c2)c1ccco1,1107.09
C1CCC(C1)c1ccnc(c1)Sc1nccs1,1199.64
C1CCC(C1)c1cncc(c1)Sc1nccs1,1196.78
C1CCC(C1)c1cscc1Sc1cnccn1,1205.75
C1CCC(C1)c1ncc(s1)Sc1cccnc1,1200.36
C1CCC(C1)c1ncccc1Sc1cncs1,1203.36
C1NC(Oc2cccnc2)NC(N1)c1cscc1,1293.63
C1NCN(C(N1)Cc1ccncc1)c1nncs1,1293.98
C1NCN(C(N1)Oc1ccccc1)c1cscn1,1287.52
C1NCN(C(N1)Sc1cccnc1)c1cocc1,1295.84
C1NCN(C(N1)Sc1cocc1)c1ccncc1,1290.52
C1NCN(C(N1)c1ccccn1)Cc1nncs1,1290.92
C1NCN(C(N1)c1ccccn1)Sc1ccco1,1266.97
C1NCN(C(N1)c1cccnc1)Cc1nsnc1,1304.72
C1NCN(C(N1)c1cncs1)Oc1ccccc1,1278.89
C1NCN(C(N1)c1nncs1)Cc1ccccn1,1288.54
C1NCN(CN1)C(c1nncs1)c1ccncc1,1290.15
C1NCN(CN1)Cc1cccc(c1)N1CNCNC1,1208.77
C1NCN(CN1)Oc1ccc(s1)c1ccccn1,1284.02
C1NCN(CN1)Oc1scc(c1)c1ccccn1,1287.18
C1NCN(CN1)Oc1scc(c1)c1cccnc1,1293.9
C1NCN(CN1)Sc1cnccc1c1cocc1,1294.3
C1NCN(CN1)Sc1cocc1c1ccccn1,1296.16
C1NCN(CN1)c1ccc(cn1)Cc1scnn1,1307.41
C1NCN(CN1)c1ccc(nc1)Cc1cnsn1,1322.31
C1NCN(CN1)c1cccc(n1)Oc1cccs1,1292.63
C1NCN(CN1)c1cccnc1Cc1nsnc1,1317.48
C1NCN(CN1)c1ccncc1Oc1cscc1,1301.74
C1NCN(CN1)c1ccsc1Oc1cccnc1,1298.14
C1NCN(CN1)c1cncc(c1)Cc1cnsn1,1325.79
C1NCN(CN1)c1cncc(n1)Cc1nccs1,1306.79
C1NCN(CN1)c1cncc(n1)Cc1scnc1,1312.34
C1NCN(CN1)c1ncccc1Cc1nncs1,1298.29
CC1(NCNCN1)N1CNCN(C1)c1ccccc1,1193.03
CC1(NCNCN1c1ccccn1)c1nncs1,1284.05
CC1(NCNCN1c1nncs1)c1ccccn1,1291.6
CC1(NCNCN1c1nsnc1)c1ccncc1,1309.29
CC1NCN(C(N1)c1nsnc1)c1ccccn1,1302.81
CC1NCN(CN1)c1ccc(nc1)c1nncs1,1309.52
CC1NCN(CN1)c1cnccc1c1scnn1,1290.32
CC1NCN(CN1)c1csc(n1)c1nccnc1,1298.74
CC1NCN(CN1c1cnccn1)c1cscn1,1296.54
CC1NCN(CN1c1cnccn1)c1nccs1,1297.81
CC1NCN(CN1c1nncs1)c1ccncc1,1292.69
CC1NCNC(N1)N1CNC(NC1)c1ccccc1,1185.58
CC1NCNC(N1)c1ccccc1N1CNCNC1,1188.47
CC1NCNC(N1)c1cncc(c1)c1nsnc1,1317.34
CC1NCNCN1C1(NCNCN1)c1ccccc1,1185.05
CC1NCNCN1C1NCN(CN1)c1ccccc1,1192.16
CC1NCNCN1N1CNCN(C1)c1ccccc1,1174.75
CN1C(NCNC1c1ccccc1)N1CNCNC1,1186.25
CN1CN(CNC1c1ccccn1)c1nsnc1,1306.59
CN1CN(CNC1c1cccnc1)c1nsnc1,1301.97
CN1CN(CNC1c1cnccn1)c1nccs1,1297.05
CN1CNC(N(C1)c1ccncc1)c1nsnc1,1314.79
CN1CNC(N(C1)c1nncs1)c1ccncc1,1292.82
CN1CNC(NC1)(N1CNCNC1)c1ccccc1,1176.79
CN1CNC(NC1)c1ccc(cn1)c1nncs1,1309.36
CN1CNC(NC1)c1ccncc1c1nncs1,1300.24
CN1CNC(NC1)c1cncc(n1)c1scnc1,1311.41
CN1CNC(NC1c1cnccn1)c1cscn1,1298.63
CN1CNC(NC1c1nncs1)c1ccccn1,1287.6
CN1CNCN(C1)c1cncc(c1)c1nsnc1,1327.19
CN1CNCN(C1)c1nccc(c1)c1nsnc1,1323.29
CN1CNCN(C1c1cscn1)c1cnccn1,1305.81
CN1CNCN(C1c1nccnc1)c1scnc1,1303.15
CN1CNCNC1c1ccccc1C1NCNCN1,1209.34
CN1CNCNC1c1ccncc1c1nncs1,1305.13
CN1CNCNC1c1nccnc1c1cscn1,1310.38
Cc1c(ccnc1c1nncs1)N1CNCNC1,1299.85
Cc1c(cncc1c1nncs1)C1NCNCN1,1303.3
Cc1c(nccc1c1nsnc1)N1CNCNC1,1314.92
Cc1cc(cc(c1)C1NCNCN1)C1NCNCN1,1192.12
Cc1cc(ccc1N1CNCNC1)N1CNCNC1,1211.09
Cc1cc(nc(c1)c1nncs1)C1NCNCN1,1293.81
Cc1cc(ncc1c1nncs1)C1NCNCN1,1312.83
Cc1ccc(c(n1)C1NCNCN1)c1nsnc1,1306.16
Cc1ccc(c(n1)c1scnn1)N1CNCNC1,1287.53
Cc1ccc(cc1)C1(NCNCN1)N1CNCNC1,1185.19
Cc1ccc(cc1)C1NCNC(N1)C1NCNCN1,1192.93
Cc1ccc(cn1)C1NCNCN1c1nncs1,1295.55
Cc1ccc(cn1)c1nsnc1N1CNCNC1,1296.4
Cc1ccc(nc1)C1(NCNCN1)c1nncs1,1292.22
Cc1ccc(nc1)c1nsnc1C1NCNCN1,1303.48
Cc1ccc(s1)c1ccsc1c1cscc1,1274.38
Cc1cccc(c1N1CNCNC1)C1NCNCN1,1189.68
Cc1ccccc1N1CNCNC1N1CNCNC1,1187.54
Cc1cccnc1C1NCN(CN1)c1nncs1,1293.51
Cc1ccncc1C1NCNC(N1)c1nncs1,1302.35
Cc1cnc(c(c1)c1nsnc1)N1CNCNC1,1304.16
Cc1cnc(cn1)N1CNC(NC1)c1nccs1,1306.67
Cc1cnc(s1)c1cncc(n1)N1CNCNC1,1301.9
Cc1cncc(c1)c1nnc(s1)N1CNCNC1,1301.87
Cc1cncc(n1)C1NCN(CN1)c1nccs1,1297.2
Cc1cncc(n1)C1NCNC(N1)c1cncs1,1300.78
Cc1csc(c1)c1ccc(s1)c1cscc1,1279
Cc1csc(n1)c1cncc(n1)N1CNCNC1,1300.06
Cc1nc(ccc1C1NCNCN1)c1scnn1,1300.13
Cc1nc(ccc1N1CNCNC1)c1cnsn1,1308.11
Cc1nc(ccc1c1nsnc1)N1CNCNC1,1318.66
Cc1ncc(nc1)C1(NCNCN1)c1scnc1,1303.17
Cc1nccc(c1)N1CNCN(C1)c1nsnc1,1309.06
Cc1nccc(c1)N1CNCNC1c1nsnc1,1311.52
Cc1ncccc1N1CNCN(C1)c1nncs1,1284.8
Cc1ncsc1C1NCNC(N1)c1cnccn1,1298.82
Cc1nsnc1c1ccc(cn1)C1NCNCN1,1312.9
Cc1nsnc1c1cnccc1N1CNCNC1,1301.14
Cc1sc(c(c1)c1cccs1)c1cccs1,1277.47
Cc1sc(c(c1)c1cccs1)c1ccsc1,1272.88
Cc1sc(c(n1)c1cnccn1)C1NCNCN1,1298.48
Cc1sc(nc1c1cnccn1)N1CNCNC1,1295.06
Cc1scc(c1)c1ccc(s1)c1cccs1,1277.27
Cc1scc(c1)c1sccc1c1cccs1,1270.71
Cc1scc(n1)C1NCN(CN1)c1cnccn1,1302.62
Cc1scnc1c1ncc(nc1)N1CNCNC1,1308.62
N1CN(Sc2ccccn2)CN(C1)c1cocc1,1276.95
N1CNC(NC1)(CC1NCNCN1)c1ccccc1,1198.95
N1CNC(NC1)(Cc1nncs1)c1cccnc1,1292.7
N1CNC(NC1)(Oc1ccccc1)c1nccs1,1292.41
N1CNC(NC1)(Sc1ccccn1)c1ccco1,1288.98
N1CNC(NC1)(Sc1ccccn1)c1cocc1,1289.46
N1CNC(NC1)(Sc1cccnc1)c1ccco1,1288.84
N1CNC(NC1)Oc1csc(c1)c1ccncc1,1308.86
