Sl.No,Mol_Smiles,Mol_Code,Pol_DFT,Den_MD,pol_den_product/1000,RI_LL,Pol_geom,nBB,MW_pybel,RI_geom,Pol_tz
442606,Sc1ccncc1c1ccc2c(c1)cc(cc2)c1ccoc1,F15-F16-F11-F2,239.6123,1234.66,295.839722318,1.6492,250.6397,4,303.37762000000004,1.68757964596,275.9126
442726,Sc1cnc(s1)C1CCC(C1)C1SCCSC1,F2-F14-F10-F6,190.5115,1276.38,243.16506837,1.5106,195.6881,4,303.53008,1.5271491349700002,223.064
442764,Sc1cncc(c1)c1coc(c1)c1cccc2c1cccc2,F2-F11-F15-F16,244.8142,1239.49,303.444752758,1.6705,250.4734,4,303.37762000000004,1.69045479682,275.8378
443460,c1ccc(c(c1)c1ccc(cc1)c1cocc1)c1cscn1,F5-F15-F5-F14,225.361,1211.69,273.06767009,1.5876,235.8096,4,303.37762000000004,1.62150894648,261.4112
443791,c1ccc(cc1)c1ccc(cc1)c1occ(c1)c1cncs1,F5-F15-F14-F5,254.1011,1235.52,313.946991072,1.7005,265.9418,4,303.37762000000004,1.7434870976299999,291.7118
443816,c1ccc(cc1)c1ccc(cn1)c1ccc(s1)c1cocc1,F7-F11-F15-F5,256.1699,1243.35,318.508845165,1.7137,281.8937,4,303.37762000000004,1.8108450969799998,310.0524
443831,c1ccc(cc1)c1ccc(cn1)c1occc1c1cccs1,F7-F15-F11-F5,238.6761,1211.26,289.09881288599996,1.6307,260.1874,4,303.37762000000004,1.70398310001,286.2245
443971,c1ccc(cc1)c1ccc2c(c1Oc1ncsc1)cccc2,F3-F16-F14-F5,226.2779,1208.04,273.35275431599996,1.5884,232.9406,4,303.37762000000004,1.6098235262799998,257.367
444236,c1ccc(cc1)c1ccsc1c1cocc1c1ccncc1,F7-F15-F11-F5,216.9328,1206.17,261.657835376,1.5578,225.6007,4,303.37762000000004,1.58509007641,249.769
444326,c1ccc(cc1)c1cnccc1c1scc(c1)c1ccco1,F7-F11-F15-F5,223.8641,1199.75,268.580953975,1.5758,240.4333,4,303.37762000000004,1.6289424224899998,260.4388
444382,c1ccc(cc1)c1coc(c1)c1scnc1c1ccccc1,F5-F15-F14-F5,231.3359,1200.53,277.725688027,1.6,243.4792,4,303.37762000000004,1.63947741372,268.6687
444417,c1ccc(cc1)c1cocc1c1cccnc1c1ccsc1,F7-F11-F15-F5,219.19099999999997,1199.2,262.8538472,1.5609,227.5465,4,303.37762000000004,1.58709854803,244.5343
444424,c1ccc(cc1)c1cocc1c1ccsc1c1ccncc1,F7-F11-F15-F5,217.83599999999998,1207.17,262.96508412,1.5612,227.8913,4,303.37762000000004,1.59300182504,251.9696
444434,c1ccc(cc1)c1cocc1c1cscc1c1ccncc1,F7-F11-F15-F5,215.145,1210.35,260.40075075,1.5546,223.2127,4,303.37762000000004,1.5799645903200001,239.2762
444468,c1ccc(cc1)c1csc(c1)c1cnccc1c1ccoc1,F7-F11-F15-F5,222.7678,1216.81,271.066086718,1.5823,236.1581,4,303.37762000000004,1.62594305582,262.1538
444512,c1ccc(cc1)c1cscc1c1ccc(nc1)c1cocc1,F7-F11-F15-F5,228.487,1206.86,275.75182082,1.5947,237.8022,4,303.37762000000004,1.62494809152,263.0762
444533,c1ccc(cc1)c1cscc1c1coc(c1)c1ccncc1,F7-F15-F11-F5,227.8503,1207.74,275.183921322,1.5932,235.2114,4,303.37762000000004,1.61702933067,261.4764
444539,c1ccc(cc1)c1cscc1c1ncccc1c1ccco1,F7-F11-F15-F5,215.3932,1190.93,256.518223676,1.5446,229.2754,4,303.37762000000004,1.58756666495,254.464
444589,c1ccc(cc1)c1nccc(c1)c1ccc(o1)c1cccs1,F7-F15-F11-F5,263.5381,1215.29,320.275217549,1.7189,265.8278,4,303.37762000000004,1.7270918147499998,299.3946
444599,c1ccc(cc1)c1nccc(c1)c1cocc1c1cccs1,F7-F15-F11-F5,226.32299999999998,1211.76,274.24915848,1.5907,235.8805,4,303.37762000000004,1.62178686896,260.8165
444966,c1ccc(cn1)Cc1nnc(s1)c1cccc2c1cccc2,F1-F8-F11-F16,224.0913,1219.85,273.357772305,1.5884,239.8039,4,303.38092,1.6400761470899998,264.0743
445070,c1ccc(cn1)c1cc(Sc2cocc2)cc2c1cccc2,F2-F16-F15-F11,227.9233,1213.08,276.48919676400004,1.5967,240.0897,4,303.37762000000004,1.6365745651399999,263.6389
445130,c1ccc(cn1)c1ccc(cc1c1cccs1)c1cocc1,F5-F7-F15-F11,227.9827,1209.14,275.663001878,1.5945,238.4315,4,303.37762000000004,1.62849823032,263.1637
445259,c1ccc(cn1)c1ccccc1c1sccc1c1ccco1,F5-F7-F15-F11,217.512,1199.63,260.93392056,1.5559,231.363,4,303.37762000000004,1.59951003653,248.9342
445318,c1ccc(cn1)c1nsnc1Cc1cccc2c1cccc2,F1-F13-F11-F16,218.9715,1228.43,268.991159745,1.5769,222.1029,4,303.38092,1.58699589286,250.1471
445740,c1ccc(nc1)c1cscc1Oc1cccc2c1cccc2,F3-F7-F11-F16,230.2943,1214.12,279.604915516,1.605,234.084,4,303.37762000000004,1.61738586804,261.2436
445747,c1ccc(nc1)c1nc(cnc1C1CCCC1)c1cnccn1,F11-F12-F10-F12,232.7972,1147.69,267.179018468,1.5722,242.1038,4,303.36107999999996,1.60037781109,264.6526
446160,c1coc(c1)c1ccnc(c1)c1cccc(c1)c1cccs1,F5-F11-F15-F7,241.0455,1228.49,296.121986295,1.65,257.0338,4,303.37762000000004,1.7057481812200002,282.983
446303,c1csc(n1)c1ccc(o1)C1CCC(C1)c1nsnc1,F10-F15-F14-F13,204.7637,1303.42,266.893101854,1.5713,206.2172,4,303.40252000000004,1.57629235465,232.4202
446750,n1ccc(cc1)Cc1cccc2c1cc(cc2)c1nsnc1,F1-F11-F16-F13,230.9036,1242.26,286.842306136,1.6245,234.2493,4,303.38092,1.63588110206,259.09
446980,n1ccc(cc1)c1cccc(c1)c1coc(c1)c1cscc1,F5-F15-F7-F11,236.2495,1230.68,290.74753466,1.6352,244.6055,4,303.37762000000004,1.6637240663400001,273.9591
447026,n1ccc(cc1)c1cccc2c1cccc2Sc1cocc1,F2-F16-F15-F11,227.1266,1223.07,277.791730662,1.6002,232.1786,4,303.37762000000004,1.61674942718,256.3943
447104,n1ccc(cc1)c1nsnc1Cc1cccc2c1cccc2,F1-F13-F11-F16,214.5604,1228.75,263.6410915,1.5629,220.4235,4,303.38092,1.5817440510699998,249.3549
447150,n1csc(c1)C1CCC(C1)(c1ccco1)c1scnn1,F10-F15-F14-F8,182.6382,1305.34,238.404947988,1.499,188.062,4,303.40252000000004,1.5166392760499998,211.3707
447356,o1ccc(c1)C1NCNCN1C1(CCCC1)c1cccs1,F9-F15-F10-F7,193.0188,1202.54,232.11282775200002,1.4835,197.9785,4,303.42244,1.49818754436,220.197
448003,C1CCC(C1)C1C(CCC1c1nsnc1)c1cscc1,F10-F10-F13-F7,196.7948,1167.99,229.854358452,1.4761,200.9877,4,304.4734,1.48801739083,225.7433
448167,C1CCC(C1)C1NCN(CN1c1ccco1)c1nccs1,F9-F15-F10-F14,196.9813,1214.3,239.19439259,1.499,197.2283,4,304.4105,1.49976801824,223.0762
448245,C1CCC(C1)N1CNC(NC1)c1cnc(s1)c1ccco1,F9-F14-F10-F15,209.4661,1223.22,256.223122842,1.5416,214.5492,4,304.4105,1.55752874252,239.9583
448293,C1CCC(C1)N1CNCN(C1)c1cocc1c1cscn1,F9-F15-F10-F14,192.4792,1215.37,233.933445304,1.4861,198.7433,4,304.4105,1.5048330283700002,222.3143
448478,C1CCC(C1)c1cocc1C1NCN(CN1)c1nccs1,F10-F15-F9-F14,193.56,1241.65,240.33377400000003,1.5018,199.2703,4,304.4105,1.51944503097,223.3189
448602,C1CCC(C1)c1oc(cc1c1nncs1)c1nsnc1,F10-F15-F13-F8,203.7714,1315.69,268.099993266,1.5722,210.6309,4,304.39058,1.59592192132,235.6686
448687,C1CCC(C1)c1scnc1N1CNC(NC1)c1cocc1,F9-F14-F10-F15,192.5085,1235.79,237.900079215,1.4958,197.9527,4,304.4105,1.51247374153,221.429
448788,C1NC(NC(N1)c1cncs1)C1CCCC1c1cocc1,F10-F15-F9-F14,190.92,1228.43,234.5318556,1.4876,196.5737,4,304.4105,1.5046609103,219.0252
448965,C1NCN(C(N1)c1ccoc1c1cscn1)C1CCCC1,F9-F15-F10-F14,198.3461,1219.73,241.928688553,1.5058,204.321,4,304.4105,1.52393355322,228.4144
449390,C1NCN(CN1)Cc1cccc2c1ccc(c2)c1ccccn1,F11-F16-F1-F9,241.8263,1175.58,284.28616175400003,1.6151,250.7919,4,304.3889,1.6437288905399998,276.1295
449626,C1NCN(CN1)c1ccoc1N1CNC(NC1)c1cocc1,F9-F15-F15-F9,185.7836,1314.06,244.13079741599998,1.5114,190.40200000000002,4,304.3476,1.52653197553,213.6503
449916,C1NCN(CN1)c1scc(n1)c1ccc(o1)C1CCCC1,F10-F15-F14-F9,212.0314,1221.78,259.055723892,1.5488,217.2522,4,304.4105,1.56525443764,243.1105
449927,C1NCN(CN1)c1scnc1C1CCCC1c1cocc1,F10-F15-F14-F9,193.1071,1238.44,239.151556924,1.4989,196.7655,4,304.4105,1.51012404732,219.7963
450366,CC1NCNC(N1)c1nccc(c1)c1ccc2c(c1)cccc2,F11-F16-F9-F1,241.3146,1171.78,282.767621988,1.611,248.8794,4,304.3889,1.6349693959600002,272.9512
450396,CC1NCNCN1C1SCCSC1C1NCNCN1,F6-F9-F1-F9,182.2594,1271.22,231.69179446799998,1.4806,186.3539,4,304.47846,1.49325513537,209.2879
450430,CC1NCNCN1c1ccc2c(c1)cccc2c1cccnc1,F9-F16-F11-F1,236.2893,1164.5,275.15888985,1.5907,247.6882,4,304.3889,1.6262564844299998,270.6608
450561,CN1CNC(NC1)c1c(ccc2c1cccc2)c1ccccn1,F9-F16-F11-F1,232.1898,1141.52,265.049300496,1.5643,236.7678,4,304.3889,1.57789558913,262.4905
451183,Cc1cc(ncc1c1cccc2c1cccc2)N1CNCNC1,F11-F16-F1-F9,237.6998,1164.56,276.81567908799997,1.5951,243.4302,4,304.3889,1.61290741489,267.77
452047,Cc1cccc(n1)c1ccc2c(c1)cc(cc2)C1NCNCN1,F11-F16-F1-F9,248.00400000000002,1175.03,291.41214012,1.6344,255.5034,4,304.3889,1.65867252943,278.8828
452057,Cc1cccc(n1)c1cccc2c1cc(cc2)C1NCNCN1,F11-F16-F1-F9,230.9098,1163.61,268.688952378,1.5738,239.7739,4,304.3889,1.60091463992,263.5955
452151,Cc1cccc2c1c(ccc2c1ccccn1)N1CNCNC1,F11-F16-F1-F9,236.7451,1165.05,275.819878755,1.5925,251.3473,4,304.3889,1.63825397908,274.9335
452331,Cc1cccc2c1cccc2c1cccc(n1)C1NCNCN1,F11-F16-F1-F9,238.7459,1166.77,278.561553743,1.5997,243.675,4,304.3889,1.6151216008899998,267.8464
452423,Cc1ccnc(c1)c1ccc2c(c1)cc(cc2)C1NCNCN1,F11-F16-F1-F9,247.5587,1181.83,292.57229842099997,1.6375,255.84400000000002,4,304.3889,1.6646458202599999,280.4851
452744,Cc1nccc(c1)c1ccc2c(c1N1CNCNC1)cccc2,F11-F16-F1-F9,230.8039,1150.99,265.652980861,1.5659,243.3305,4,304.3889,1.60375890141,266.5726
452879,N1CN(CN(C1)c1ccco1)C1CCC(C1)c1cscn1,F9-F15-F10-F14,196.7278,1229.66,241.90830654799998,1.5057,201.9405,4,304.4105,1.52168224817,227.4448
452895,N1CN(CN(C1)c1cocc1)N1CNCN(C1)c1ccco1,F9-F9-F15-F15,190.0209,1274.79,242.23674311099998,1.5067,190.2704,4,304.3476,1.5074523279299998,213.95
453175,N1CNC(NC1)C1CCC(C1)c1ccoc1c1nccs1,F10-F15-F14-F9,203.3515,1237.11,251.568174165,1.5298,209.7295,4,304.4105,1.54987689561,233.2662
453383,N1CNC(NC1)Cc1ccnc(c1)c1ccc2c(c1)cccc2,F11-F16-F1-F9,239.9508,1176.68,282.345307344,1.6098,249.4177,4,304.3889,1.64004355178,273.3863
453614,N1CNC(NC1)c1cnc(s1)C1(CCCC1)c1cocc1,F10-F15-F14-F9,190.7881,1252.93,239.044134133,1.4987,197.007,4,304.4105,1.51797596214,219.352
453719,N1CNC(NC1)c1nc(c(s1)c1cocc1)C1CCCC1,F14-F15-F10-F9,198.7875,1239.25,246.347409375,1.5168,204.5233,4,304.4105,1.53460935433,226.6384
454132,OC1NCN(CN1)c1scnc1C1SCCSC1,F9-F14-F6-F3,178.4767,1391.82,248.407440594,1.5218,182.861,4,304.45524,1.5371827269799998,207.0924
454196,OC1SC(CSC1c1nccs1)N1CNCNC1,F3-F6-F14-F9,176.0045,1405.7,247.40952565,1.5193,180.5515,4,304.45524,1.5353895390299999,204.9761
454226,OC1SCC(SC1c1nccs1)N1CNCNC1,F3-F6-F14-F9,169.4479,1401.35,237.455814665,1.4947,174.56900000000002,4,304.45524,1.5123950419499999,198.3615
454635,Oc1c(csc1c1cnccn1)c1ccc2c(c1)cccc2,F7-F16-F12-F3,241.4262,1271.84,307.055498208,1.6779,256.9703,4,304.36568,1.7351048213099998,280.9655
454766,Oc1cc(cc2c1cc(cc2)c1nccs1)c1cccnc1,F14-F16-F11-F3,253.1743,1291.65,327.012584595,1.7357,266.3234,4,304.36568,1.7870262535099999,291.6369
454798,Oc1cc(cc2c1cccc2)c1ccc(cn1)c1cncs1,F11-F16-F14-F3,255.1178,1293.31,329.946401918,1.7444,271.55400000000003,4,304.36568,1.8094899592200002,297.8537
454962,Oc1cc2c(cccc2c(c1)c1cscc1)c1cnccn1,F7-F16-F12-F3,227.0088,1256.35,285.20250588,1.6176,240.8968,4,304.36568,1.66551255819,265.2052
455024,Oc1cc2ccc(cc2c(c1)c1ccccc1)c1nsnc1,F13-F16-F5-F3,233.7875,1274.46,297.95281725,1.6524,242.3168,4,304.36568,1.68291582204,266.8531
455313,Oc1ccc(c2c1c(ccc2)c1ccccn1)c1nccs1,F14-F16-F11-F3,233.6744,1250.87,292.296296728,1.6368,256.447,4,304.36568,1.7173396204,280.295
455391,Oc1ccc(c2c1cccc2)c1ccc(cn1)c1nccs1,F11-F16-F14-F3,246.6482,1266.33,312.338015106,1.6929,264.20599999999996,4,304.36568,1.75825812107,288.8618
455540,Oc1ccc(cn1)c1ccc2c(c1)cc(cc2)c1cscn1,F14-F16-F11-F3,248.0174,1279.94,317.447390956,1.7076,258.0073,4,304.36568,1.7452391655900001,284.4877
455579,Oc1ccc(nc1)c1cc(cc2c1cccc2)c1cscn1,F14-F16-F11-F3,237.8619,1262.91,300.398172129,1.6592,247.8695,4,304.36568,1.6949372543,272.9554
455602,Oc1ccc(nc1)c1ccc2c(c1c1cncs1)cccc2,F14-F16-F11-F3,225.1034,1247.29,280.769219786,1.6057,238.5517,4,304.36568,1.65129155222,261.7151
455615,Oc1ccc(nc1)c1cccc2c1cccc2c1cscn1,F14-F16-F11-F3,229.6771,1255.09,288.265431439,1.6259,242.8915,4,304.36568,1.67168790064,268.7664
455749,Oc1ccc2c(c1)c(ccc2)c1cnccc1c1cncs1,F11-F16-F14-F3,220.2238,1249.96,275.270941048,1.5911,225.9469,4,304.36568,1.61010905956,251.7425
455765,Oc1ccc2c(c1)c(ccc2)c1ncccc1c1nccs1,F11-F16-F14-F3,221.0582,1238.96,273.882267472,1.5874,229.2376,4,304.36568,1.61438241351,257.2272
455978,Oc1ccc2c(c1)ccc(c2)c1ncccc1c1cscn1,F11-F16-F14-F3,231.7856,1245.34,288.651879104,1.6269,244.0797,4,304.36568,1.66919030629,268.7913
456035,Oc1ccc2c(c1)cccc2c1ccccc1c1nncs1,F5-F8-F16-F3,219.5266,1241.64,272.573007624,1.584,229.3622,4,304.36568,1.61645240053,251.6545
456321,Oc1cccc(n1)c1ccc2c(c1)cc(cc2)c1nccs1,F14-F16-F11-F3,256.7896,1276.82,327.874097072,1.7382,266.1525,4,304.36568,1.77422110137,289.15
456386,Oc1cccc2c1c(cc(c2)c1cccnc1)c1nccs1,F14-F16-F11-F3,236.3824,1268.98,299.964537952,1.6580000000000001,243.7352,4,304.36568,1.68425671474,273.6756
456413,Oc1cccc2c1c(ccc2)c1ccc(nc1)c1cscn1,F11-F16-F14-F3,236.5872,1266.23,299.573810256,1.6569,244.4427,4,304.36568,1.6848980496000001,269.5508
456502,Oc1cccc2c1cc(c1ccccc1)c(c2)c1scnn1,F8-F16-F5-F3,230.9401,1245.97,287.744436397,1.6244,242.5834,4,304.36568,1.6643956610799997,266.1244
456563,Oc1cccc2c1cc(cc2)c1cnccc1c1nccs1,F11-F16-F14-F3,224.3308,1248.89,280.164492812,1.6041,238.0821,4,304.36568,1.6507246659700001,258.7388
456617,Oc1cccc2c1cc(cc2c1nccs1)c1ccncc1,F14-F16-F11-F3,232.1449,1270.88,295.028310512,1.6443,247.1341,4,304.36568,1.69792475915,271.9209
456630,Oc1cccc2c1ccc(c2)c1cccc(c1)c1cnsn1,F5-F13-F16-F3,241.8351,1284.03,310.523523453,1.6878,248.5052,4,304.36568,1.7124059326199998,273.6279
456736,Oc1cccc2c1cccc2c1ccnc(c1)c1nccs1,F11-F16-F14-F3,232.7104,1258.88,292.954468352,1.6387,243.2167,4,304.36568,1.6754358097400002,264.9373
456742,Oc1cccc2c1cccc2c1cnc(cn1)c1cscc1,F7-F12-F16-F3,244.2057,1273.01,310.876298157,1.6888,256.1048,4,304.36568,1.73273503562,281.799
456950,Oc1ccncc1c1ccc2c(c1)c(ccc2)c1cncs1,F14-F16-F11-F3,227.54,1261.28,286.99165120000004,1.6224,239.1783,4,304.36568,1.66277176754,262.6877
456957,Oc1ccncc1c1ccc2c(c1)ccc(c2)c1cscn1,F14-F16-F11-F3,247.2613,1280.15,316.531553195,1.705,259.2765,4,304.36568,1.75026148558,283.6605
456961,Oc1ccncc1c1ccc2c(c1)cccc2c1nccs1,F14-F16-F11-F3,233.0495,1261.26,293.93601237,1.6413,248.877,4,304.36568,1.69740998879,273.151
457008,Oc1ccsc1c1nccnc1c1cccc2c1cccc2,F7-F12-F16-F3,227.43,1241.73,282.4066539,1.6101,233.6743,4,304.36568,1.6310144079100002,256.5387
457077,Oc1cnc(cn1)c1scc(c1)c1ccc2c(c1)cccc2,F7-F16-F12-F3,249.5537,1279.44,319.288985928,1.713,258.4429,4,304.36568,1.74651847961,284.0238
457438,Oc1cscc1c1nccnc1c1cccc2c1cccc2,F7-F12-F16-F3,221.3046,1241.72,274.798347912,1.5898,228.1421,4,304.36568,1.6124270914200003,251.6213
457472,Oc1nc(cnc1c1cccc2c1cccc2)c1cccs1,F7-F12-F16-F3,244.1443,1255.31,306.476781233,1.6763,261.0394,4,304.36568,1.7376545773199998,285.8246
457547,Oc1ncc(s1)c1cc2ccccc2c(c1)c1ccccn1,F14-F16-F11-F3,236.5943,1271.32,300.787065476,1.6603,250.4354,4,304.36568,1.71035924959,274.6568
457780,Oc1ncsc1c1c(ccc2c1cccc2)c1ccncc1,F14-F16-F11-F3,219.5895,1247.33,273.900571035,1.5875,227.7063,4,304.36568,1.61440576371,250.7144
457847,Oc1nnc(s1)C1SCCSC1c1nsnc1,F6-F13-F8-F3,166.1917,1536.43,255.34191363099998,1.5393,166.9626,4,304.43532000000005,1.54234420179,190.9861
457858,Oc1nnc(s1)c1ccc2c(c1)cccc2c1ccccc1,F8-F16-F5-F3,240.1476,1260.31,302.660421756,1.6655,249.0613,4,304.36568,1.69739804565,273.4074
458244,SC1CCC(C1)c1c(ccc2c1cccc2)c1ccccc1,F10-F16-F5-F2,240.8481,1098.56,264.58608873599997,1.5630000000000002,246.5959,4,304.4485,1.5793921192700002,272.5914
458454,Sc1cc(cc(c1)c1ccccc1)C1SCCSC1,F5-F6-F5-F2,223.8536,1215.47,272.087335192,1.5824,230.7053,4,304.49324,1.6044213034099999,257.5709
458816,Sc1ccc2c(c1c1ccco1)cc(cc2)c1cnccn1,F15-F16-F12-F2,238.7781,1250.24,298.529931744,1.6540000000000001,247.1402,4,304.36568,1.68337442213,272.4063
458904,Sc1cccc2c1c(ccc2)c1occc1c1cnccn1,F15-F16-F12-F2,224.7041,1262.86,283.769819726,1.6137,234.8196,4,304.36568,1.64852902972,255.1581
459258,Sc1occ(c1c1ccc2c(c1)cccc2)c1cnccn1,F15-F16-F12-F2,228.7201,1242.69,284.228181069,1.615,237.2757,4,304.36568,1.6438849157,259.1289
459523,c1ccc(c(c1)c1nccc(c1)c1cscn1)c1ccco1,F5-F15-F11-F14,221.63299999999998,1236.35,274.01595955,1.5878,231.5263,4,304.36568,1.6203974428299999,256.6693
459876,c1ccc(cc1)c1ccc(cc1c1cocc1)c1nncs1,F5-F15-F8-F5,226.8895,1232.92,279.73660234,1.6029,235.9626,4,304.36568,1.63309402951,261.0203
459952,c1ccc(cc1)c1ccc(nc1c1nccs1)c1ccco1,F11-F14-F15-F5,232.8911,1221.85,284.557990535,1.6158,246.72400000000002,4,304.36568,1.6621821291499999,270.8344
459998,c1ccc(cc1)c1ccc(o1)c1ncc(s1)c1ccccn1,F11-F14-F15-F5,274.8649,1245.21,342.264522129,1.7817,286.8099,4,304.36568,1.82830503113,313.5618
460239,c1ccc(cc1)c1ccncc1c1occc1c1cscn1,F14-F15-F11-F5,212.097,1220.6,258.8855982,1.5485,227.0022,4,304.36568,1.59585985399,241.7973
460250,c1ccc(cc1)c1ccoc1c1ccc(nc1)c1cncs1,F11-F14-F15-F5,238.1345,1238.97,295.041501465,1.6444,253.7983,4,304.36568,1.6989904118099999,278.5113
460511,c1ccc(cc1)c1cnccc1c1scc(n1)c1ccco1,F11-F14-F15-F5,222.0198,1224.6,271.88544708,1.5822,236.6888,4,304.36568,1.6301665313100002,254.9663
460783,c1ccc(cc1)c1nc(sc1c1cocc1)c1cccnc1,F11-F14-F15-F5,231.4232,1242.54,287.552582928,1.6239,243.1485,4,304.36568,1.66403229956,267.7339
460831,c1ccc(cc1)c1ncc(s1)c1ccoc1c1ccccn1,F14-F15-F11-F5,244.3884,1247.72,304.928294448,1.6719,267.5613,4,304.36568,1.7560564959,292.7062
461132,c1ccc(cc1)c1occ(c1c1ncsc1)c1ccncc1,F14-F15-F11-F5,220.0536,1231.04,270.894783744,1.5796,228.0031,4,304.36568,1.6054438639700002,253.5113
461142,c1ccc(cc1)c1occc1c1ccc(nc1)c1cscn1,F11-F14-F15-F5,232.1259,1239.85,287.801297115,1.6246,244.206,4,304.36568,1.6658713415900002,269.2171
461446,c1ccc(cn1)c1cc(Oc2nccs2)cc2c1cccc2,F3-F16-F14-F11,226.4426,1242.28,281.305113128,1.6071,238.2119,4,304.36568,1.64682177181,259.6171
461456,c1ccc(cn1)c1cc(cc(c1)c1cocc1)c1cncs1,F5-F15-F14-F11,226.7249,1269.15,287.747906835,1.6245,236.0965,4,304.36568,1.6571156490999999,261.0518
461644,c1ccc(cn1)c1ccc(o1)c1ccsc1c1cccnc1,F7-F15-F11-F11,229.8991,1237.13,284.415073583,1.6155,242.1119,4,304.36568,1.65678753766,268.5519
461959,c1ccc(cn1)c1cncc(c1)c1ccc(s1)c1ccco1,F7-F11-F15-F11,248.3403,1258.72,312.590902416,1.6937,264.5179,4,304.36568,1.7533862682099999,290.3297
461970,c1ccc(cn1)c1cncc(c1)c1csc(c1)c1cocc1,F7-F11-F15-F11,229.32299999999998,1260.68,289.10291964,1.6281,236.2592,4,304.36568,1.6521337823299997,264.3141
462217,c1ccc(cn1)c1ncccc1c1occ(c1)c1cscc1,F7-F15-F11-F11,222.1891,1232.54,273.856953314,1.5873,231.9072,4,304.36568,1.61928293979,258.1075
462291,c1ccc(cn1)c1occc1c1ccnc(c1)c1ccsc1,F7-F11-F15-F11,222.5402,1247.99,277.727944198,1.5976,233.0893,4,304.36568,1.6330124481000001,258.2262
462569,c1ccc(nc1)c1ccc(c(n1)c1ccsc1)c1ccco1,F7-F11-F15-F11,237.3737,1224.63,290.694954231,1.6325,248.9754,4,304.36568,1.67183437583,274.8033
462785,c1ccc(nc1)c1cccc(c1c1ccco1)c1nccs1,F5-F15-F14-F11,213.0617,1217.45,259.391966665,1.5498,228.5206,4,304.36568,1.5988681150600002,253.3619
462940,c1ccc(nc1)c1ccncc1c1scc(c1)c1cocc1,F7-F11-F15-F11,215.3211,1233.58,265.61580253799997,1.5658,225.8139,4,304.36568,1.59979071477,250.4258
462956,c1ccc(nc1)c1ccoc1c1ccccc1c1nccs1,F5-F15-F14-F11,219.2043,1234.91,270.697582113,1.5791,229.6236,4,304.36568,1.61316809638,252.6257
463205,c1ccc(nc1)c1csc(n1)Oc1ccc2c(c1)cccc2,F3-F14-F11-F16,228.81099999999998,1250.51,286.13044361,1.6201,238.7192,4,304.36568,1.65400110493,263.6338
463325,c1ccc(nc1)c1ncccc1c1occc1c1cscc1,F7-F15-F11-F11,215.8885,1231.36,265.83646336,1.5664,219.7251,4,304.36568,1.5786961343099999,254.4925
463336,c1ccc(nc1)c1ncsc1c1ccccc1c1ccco1,F5-F15-F14-F11,220.4116,1224.09,269.803635444,1.5767,228.68900000000002,4,304.36568,1.60345570966,252.6075
463391,c1ccc(nc1)c1occ(c1c1cccnc1)c1cccs1,F7-F15-F11-F11,226.0192,1233.88,278.88057049599996,1.6006,233.6861,4,304.36568,1.62606566391,258.1808
463717,c1cnc(cn1)c1cc(cc(c1)c1cccs1)c1ccco1,F5-F7-F15-F12,241.09599999999998,1257.15,303.0938364,1.6668,249.4066,4,304.36568,1.69638470736,275.0516
464070,c1coc(c1)c1cncc(c1)c1cnccc1c1cccs1,F11-F11-F15-F7,224.7261,1234.55,277.435606755,1.5968,236.1716,4,304.36568,1.6348491193599999,260.7047
464132,c1csc(n1)C1CCC(C1)C1(CCCC1)c1scnc1,F10-F10-F14-F14,196.6999,1178.69,231.848205131,1.4809,202.3248,4,304.4734,1.4971462585600002,226.2653
464210,c1ncc(c(c1)c1cccc(c1)c1cocc1)c1cncs1,F5-F15-F11-F14,213.6436,1244.97,265.979872692,1.5668,226.3567,4,304.36568,1.60845554595,246.5945
464221,c1ncc(c(c1)c1cocc1)c1cnccc1c1cccs1,F11-F11-F15-F7,205.4607,1227.95,252.295466565,1.5318,215.6607,4,304.36568,1.5637673318799998,240.7874
464287,c1ncc(nc1)c1cocc1c1ccccc1c1ccsc1,F5-F7-F15-F12,208.3404,1233.87,257.064969348,1.5439,222.273,4,304.36568,1.58839854148,242.5621
464494,n1ccc(c(c1)c1ccc(cc1)c1cncs1)c1cocc1,F5-F11-F15-F14,222.0813,1251.77,277.99470890099997,1.5983,236.6719,4,304.36568,1.6477405572200001,261.2192
464746,n1ccc(cc1)c1ccc(cc1)c1ncsc1c1ccco1,F5-F14-F15-F11,230.2049,1236.71,284.696701879,1.6162,245.0891,4,304.36568,1.66678289086,270.2435
465147,n1ccc(cc1)c1ccoc1c1scc(c1)c1ccccn1,F7-F11-F15-F11,226.1279,1237.53,279.840060087,1.6032,238.6538,4,304.36568,1.64520983099,263.3913
465206,n1ccc(cc1)c1cnc(s1)c1cccc(c1)c1cocc1,F5-F15-F14-F11,241.1807,1269.83,306.258488281,1.6757,255.6533,4,304.36568,1.72864075807,282.0404
465255,n1ccc(cc1)c1cnccc1c1cscc1c1ccco1,F7-F11-F15-F11,208.5866,1229.71,256.501027886,1.5424,215.9468,4,304.36568,1.5656599869999999,243.9947
465308,n1ccc(cc1)c1coc(c1)c1sccc1c1ccccn1,F7-F11-F15-F11,231.7349,1233.42,285.826460358,1.6193,238.227,4,304.36568,1.6410634620700002,264.1349
465981,o1ccc(c1)c1cccnc1c1cncc(c1)c1ccsc1,F11-F11-F15-F7,220.9197,1247.23,275.53767743099996,1.5918,224.5112,4,304.36568,1.6036722128299998,254.6772
